Time_ns,V(FET_in) [mV],Err_mV
41.20888691,615.5248103,-0.306835556
41.22316489,615.6560109,-0.314170582
41.23744287,615.8505471,-0.319760742
41.25172086,616.1044869,-0.324194078
41.26599884,616.4123671,-0.327678305
41.28027683,616.7675486,-0.329939714
41.29455481,617.1626265,-0.330417014
41.3088328,617.5895714,-0.328590801
41.32311078,618.0396876,-0.324222188
41.33738876,618.5036738,-0.317381585
41.35166675,618.971887,-0.308301212
41.36594473,619.434671,-0.297177649
41.38022272,619.8825803,-0.2840536
41.3945007,620.3064927,-0.268837375
41.40877869,620.6977183,-0.251422885
41.42305667,621.0481812,-0.23181135
41.43733465,621.3506288,-0.210157562
41.45161264,621.5986896,-0.186738057
41.46589062,621.7868388,-0.161878299
41.48016861,621.9107255,-0.13588236
41.49444659,621.9677388,-0.109003143
41.50872458,621.9570982,-0.081460858
41.52300256,621.8793573,-0.05348201
41.53728055,621.7360194,-0.02532155
41.55155853,621.529723,0.002750246
41.56583651,621.264621,0.030484942
41.5801145,620.9463829,0.057687636
41.59439248,620.5817987,0.084220026
41.60867047,620.178409,0.109975594
41.62294845,619.7444165,0.134848093
41.63722644,619.288724,0.158716116
41.65460992,618.8208295,0.193641234
41.67199341,618.3505292,0.220142901
41.68937689,617.887592,0.244536544
41.70676038,617.4415514,0.266681432
41.72414386,617.0215915,0.286424985
41.74152735,616.6364175,0.303586929
41.75891084,616.2940534,0.317973975
41.77629432,616.0016427,0.329408843
41.79367781,615.7654179,0.337747833
41.81106129,615.590689,0.342878143
41.82844478,615.4814259,0.344707474
41.84582826,615.4397413,0.343163392
41.86321175,615.4659691,0.338206895
41.88059524,615.559227,0.329849449
41.89797872,615.7176976,0.318160046
41.91536221,615.9383437,0.30325899
41.93274569,616.2165741,0.285306442
41.95012918,616.5463623,0.264495468
41.96751266,616.9206898,0.241051883
41.98489615,617.3318663,0.215235322
42.00227964,617.771561,0.187335183
42.01966312,618.2307701,0.157660774
42.03704661,618.6999649,0.126530594
42.05443009,619.1694122,0.094265892
42.07181358,619.6294745,0.061189292
42.08919706,620.0707802,0.027625097
42.10658055,620.4843195,-0.006102301
42.12396404,620.8615806,-0.039672371
42.14134752,621.194758,-0.072772345
42.15873101,621.4769196,-0.105098792
42.17611449,621.7019996,-0.136356937
42.19349798,621.8648616,-0.166259866
42.21088146,621.9617834,-0.194529598
42.22826495,621.9909167,-0.220900132
42.24564844,621.9520993,-0.245121047
42.26303192,621.8462993,-0.266960292
42.28041541,621.6754478,-0.286206089
42.29779889,621.4427834,-0.302668925
42.31884555,621.1531338,-0.332064415
42.33989221,620.8127224,-0.34386083
42.36093886,620.4287234,-0.350769004
42.38198552,620.0089945,-0.352683629
42.40303217,619.5620749,-0.349576739
42.42407883,619.0971926,-0.341500499
42.44512549,618.6240714,-0.32858482
42.46617214,618.1717022,-0.311033759
42.4872188,617.7310006,-0.289120073
42.50826546,617.2919509,-0.263178042
42.52931211,616.8778736,-0.233595561
42.55035877,616.5103589,-0.20080635
42.57140542,616.194981,-0.165282397
42.59245208,615.9332554,-0.127526484
42.61349874,615.7315919,-0.088064929
42.63454539,615.598064,-0.047440871
42.65559205,615.537272,-0.006208299
42.67663871,615.5503555,0.035073411
42.69768536,615.6375108,0.075844909
42.71873202,615.7988147,0.115552558
42.73977867,616.0082973,0.153654478
42.76082533,616.2758914,0.189626888
42.78187199,616.6011712,0.222970761
42.80291864,616.9585306,0.253218788
42.8239653,616.9860556,0.279942558
42.84501196,617.0137363,0.302759679
42.86605861,617.0696192,0.321340452
42.88710527,617.1809502,0.335413816
42.90815192,617.4229507,0.344772305
42.92919858,618.0301459,0.349275892
42.95024524,618.6481242,0.348854575
42.97129189,619.2108444,0.343509615
42.99233855,619.7772038,0.333313438
43.01338521,620.3810104,0.31840829
43.03443186,620.9897109,0.299003787
43.05547852,621.5653361,0.275373535
43.07652517,622.0991535,0.247850908
43.09757183,622.5905451,0.21682413
43.11861849,623.0257973,0.182730733
43.13966514,623.3837354,0.146051478
43.1607118,623.6477138,0.107303794
43.18175845,623.8059756,0.06703474
43.20280511,623.8459615,0.025813534
43.22385177,623.7526834,-0.015776342
43.24489842,623.5118257,-0.057145358
43.26594508,622.6487085,-0.097706407
43.28699174,621.8034596,-0.136883373
43.30803839,620.8663625,-0.174119661
43.32908505,620.4928178,-0.208886515
43.3501317,620.5266376,-0.240690919
43.37117836,620.35787,-0.26908292
43.39222502,619.7319169,-0.293662195
43.41327167,618.1296358,-0.314083756
43.43431833,616.7678409,-0.330062673
43.45536499,616.1640826,-0.341377791
43.47641164,615.5301834,-0.3478744
43.4974583,614.5375413,-0.349465893
43.51850495,614.364668,-0.346134431
43.53955161,614.208695,-0.33793069
43.56059827,613.9349998,-0.324972735
43.58164492,613.7021197,-0.30744408
43.60269158,613.3512023,-0.285590982
43.62373824,612.8572963,-0.259719
43.64478489,612.1949281,-0.230188864
43.66583155,611.2371257,-0.197411666
43.6868782,610.0043709,-0.161843412
43.70792486,609.3151028,-0.123978964
43.72897152,608.5946,-0.084345427
43.75001817,607.2183126,-0.043495045
43.77106483,606.1995402,-0.001997688
43.79211148,605.8196145,0.039566953
43.81315814,605.466228,0.08061737
43.8342048,604.8193279,0.120578297
43.85525145,604.5562959,0.158888714
43.87629811,604.3385892,0.19500967
43.89734477,603.8455219,0.2284318
43.91839142,603.5777492,0.25868246
43.93943808,603.2885424,0.285332354
43.96048473,602.4339917,0.3080016
43.98153139,602.1674598,0.32636514
44.00257805,601.9191241,0.340157443
44.0236247,601.4284572,0.349176425
44.04467136,600.4712387,0.353286537
44.06571802,600.2304157,0.35242096
44.08676467,599.9856124,0.346582869
44.10781133,599.4874123,0.335845714
44.12885798,598.9998573,0.320352501
44.14990464,598.5359276,0.300314061
44.1709513,598.05974,0.2760063
44.19199795,597.583471,0.247766476
44.21304461,597.1879389,0.215988537
44.23409127,596.8881283,0.181117584
44.25513792,596.6048121,0.143643559
44.27618458,596.3075616,0.104094242
44.29723123,596.0745883,0.063027684
44.31827789,595.9191217,0.021024189
44.33932455,595.6868307,-0.021322016
44.3603712,595.1992544,-0.063411313
44.38141786,594.4340703,-0.104647267
44.40246452,593.5079926,-0.144445147
44.42351117,592.5261784,-0.182240246
44.44455783,591.520052,-0.217495887
44.46560448,590.5188532,-0.24971101
44.48665114,589.5784575,-0.278427226
44.5076978,589.1424076,-0.303235238
44.52874445,588.7263435,-0.32378055
44.54979111,587.8321506,-0.339768378
44.57083776,586.8797851,-0.350967713
44.59188442,586.4125031,-0.357214468
44.61293108,585.9909503,-0.35841369
44.63397773,585.2412232,-0.354540818
44.65502439,584.5425957,-0.345641978
44.67607105,584.1849646,-0.331833325
44.6971177,583.8419306,-0.313299473
44.71816436,583.1818371,-0.290291016
44.73921101,582.5970788,-0.263121212
44.76025767,582.3460678,-0.232161852
44.78130433,582.1167331,-0.197838376
44.80235098,581.5732646,-0.160624287
44.82339764,580.9502111,-0.12103492
44.8444443,580.6273537,-0.079620635
44.86549095,580.3221225,-0.036959499
44.88653761,579.5988716,0.006350445
44.90758426,578.6598102,0.049699252
44.92863092,578.1084207,0.092473365
44.94967758,577.5667136,0.134064039
44.97072423,576.4105191,0.173875766
44.99177089,575.1619338,0.211334597
45.01281755,574.5040991,0.245896257
45.0338642,573.8626511,0.277053937
45.05491086,572.5394983,0.304345669
45.07595751,571.2414622,0.327361193
45.09700417,570.6241392,0.345748226
45.11805083,570.048191,0.359218057
45.13909748,568.8240592,0.367550378
45.16014414,568.1725456,0.370597284
45.1811908,567.4998349,0.368286364
45.20223745,566.3057812,0.360622801
45.22328411,565.8044309,0.347690425
45.24433076,565.3987876,0.329651634
45.26537742,564.7180791,0.306746149
45.28642408,564.4159405,0.279288539
45.30747073,564.1129678,0.247664514
45.32851739,563.6002323,0.212325974
45.34956404,563.4926467,0.173784837
45.3706107,563.3995613,0.132605722
45.39165736,563.2731183,0.089397551
45.41270401,563.1092859,0.044804216
45.43375067,563.080919,-0.000505558
45.45479733,563.0486521,-0.045848956
45.47584398,562.9488483,-0.090540239
45.49689064,562.6257079,-0.133902086
45.51793729,562.5156433,-0.175276902
45.53898395,562.4023319,-0.214037839
45.56003061,562.1896109,-0.249599299
45.58107726,561.5753551,-0.281426684
45.60212392,561.3790523,-0.309045202
45.62317058,561.1628151,-0.332047513
45.64421723,560.6745468,-0.350100086
45.66526389,559.4970628,-0.362948129
45.68631054,559.1619233,-0.370419003
45.7073572,558.8222873,-0.372424088
45.72840386,558.1749426,-0.368959094
45.74945051,556.9112836,-0.360102854
45.77049717,556.6057008,-0.346014682
45.79154383,556.3006201,-0.326930406
45.81259048,555.6878442,-0.303157233
45.83363714,554.4395369,-0.27506759
45.85468379,554.1201056,-0.24309215
45.87573045,553.8074194,-0.207712213
45.89677711,553.2368399,-0.169451648
45.91782376,552.6518684,-0.128868558
45.93887042,552.0731258,-0.086546866
45.95991708,551.4240631,-0.043087939
45.98096373,550.8137706,0.000897589
46.00201039,550.1950149,0.044797711
46.02305704,549.6093087,0.088006571
46.0441037,549.1178837,0.129931568
46.06515036,548.7282679,0.170000008
46.08619701,548.3767591,0.207665306
46.10724367,548.0448458,0.242412755
46.12829032,547.7348217,0.273764898
46.14933698,547.483061,0.301286533
46.17038364,547.1882425,0.324589418
46.19143029,546.9330881,0.343336701
46.21247695,546.7764397,0.357247099
46.23352361,546.7105205,0.366098853
46.25457026,546.6490088,0.369733416
46.27561692,546.5876051,0.368058845
46.29666357,546.5812293,0.361052802
46.31771023,546.5787622,0.348765077
46.33875689,546.4816641,0.331319472
46.35980354,546.3872593,0.308914921
46.3808502,546.3594471,0.281825667
46.40189686,546.3757267,0.250400342
46.42294351,546.3251832,0.215059791
46.44399017,546.2615795,0.176293524
46.46503682,546.2444722,0.134654688
46.48608348,546.1728121,0.090753516
46.50713014,545.9680859,0.045249242
46.52817679,545.7224548,-0.001159451
46.54922345,545.5011906,-0.047745356
46.57027011,545.2701322,-0.093764841
46.59131676,544.9581756,-0.138470924
46.61236342,544.6518721,-0.181127011
46.63341007,544.3453264,-0.221021005
46.65445673,543.9525108,-0.257479413
46.67550339,543.4537516,-0.289881074
46.69655004,542.9404737,-0.317670152
46.7175967,542.4542179,-0.34036799
46.73864336,541.9490545,-0.357583507
46.75969001,541.422138,-0.369021808
46.78073667,540.95814,-0.374490748
46.80178332,540.513299,-0.373905254
46.82282998,540.0142577,-0.367289271
46.84387664,539.4499299,-0.354775262
46.86492329,538.9049892,-0.336601284
46.88596995,538.3859916,-0.313105735
46.9070166,537.8520771,-0.284719917
46.92806326,537.3375226,-0.251958649
46.94910992,536.8863937,-0.215409198
46.97015657,536.4327339,-0.17571885
46.99120323,535.8920825,-0.133581464
47.01224989,535.2551789,-0.089723377
47.03329654,534.5809634,-0.044889018
47.0543432,533.8482787,0.00017339
47.07538985,533.0584917,0.044725718
47.09643651,532.2876013,0.08805308
47.11748317,531.5838305,0.129475987
47.13852982,530.9067122,0.168361255
47.15957648,530.1955246,0.204131513
47.18062314,529.4677819,0.236273179
47.20166979,528.7471228,0.264342837
47.22271645,527.9932189,0.287972018
47.2437631,527.2103197,0.306870412
47.26480976,526.4490788,0.320827594
47.28585642,525.7176528,0.32971339
47.30690307,524.9500542,0.333477006
47.32794973,524.1009539,0.332145082
47.34899639,523.2082169,0.325818813
47.37004304,522.2940409,0.314670295
47.3910897,521.3480388,0.298938202
47.41213635,520.4127125,0.278922935
47.43318301,519.5489018,0.254981299
47.45422967,518.7623802,0.227520789
47.47527632,517.9791626,0.196993527
47.49632298,517.1604575,0.163889862
47.51736964,516.3128038,0.128731667
47.53841629,515.4187866,0.092065314
47.55946295,514.4639529,0.054454362
47.5805096,513.4820634,0.016471962
47.60155626,512.5242749,-0.021306994
47.62260292,511.5897219,-0.058313921
47.64364957,510.6477207,-0.093994718
47.66469623,509.7076689,-0.12781799
47.68574288,508.7886176,-0.159283175
47.70678954,508.330555,-0.18792846
47.7278362,507.8721942,-0.213338314
47.74888285,506.9471909,-0.235150471
47.76992951,506.0360957,-0.253062191
47.79097617,505.587799,-0.266835614
47.81202282,505.1386866,-0.276302053
47.83306948,504.2512622,-0.281365069
47.85411613,503.4200872,-0.2820022
47.87516279,503.0222378,-0.278265266
47.89620945,502.6344355,-0.270279179
47.9172561,501.8989247,-0.258239266
47.93830276,501.2210052,-0.242407119
47.95934942,500.88998,-0.223105073
47.98039607,500.5642178,-0.20070942
48.00144273,499.9308197,-0.175642523
48.02248938,499.3322164,-0.148364043
48.04353604,499.0370256,-0.119361482
48.0645827,498.7443792,-0.089140297
48.08562935,498.175578,-0.058213831
48.10667601,497.6458646,-0.027093313
48.12772267,497.3903455,0.003721812
48.14876932,497.1363891,0.033753009
48.16981598,496.6257751,0.062551
48.19086263,496.1244868,0.089703154
48.21190929,495.8685894,0.114839753
48.23295595,495.6051981,0.137639022
48.2540026,495.0522771,0.15783083
48.27504926,494.4860834,0.175199051
48.29609592,494.1918865,0.189582567
48.31714257,493.8894987,0.200875
48.33818923,493.2733168,0.209023256
48.35923588,492.6628456,0.214025014
48.38028254,492.3490376,0.215925336
48.4013292,492.0282265,0.214812571
48.42237585,491.3710575,0.210813739
48.44342251,490.7044332,0.204089599
48.46446916,490.3582812,0.19482956
48.48551582,490.0014521,0.18324662
48.50656248,489.2628884,0.169572457
48.52760913,488.5205452,0.154052788
48.54865579,488.1471705,0.136943086
48.56970245,487.7703089,0.118504708
48.5907491,487.0139702,0.09900146
48.61179576,486.2749041,0.078696615
48.63284241,485.9056654,0.057850349
48.65388907,485.5337581,0.036717596
48.67493573,484.7824981,0.015546244
48.69598238,484.0388832,-0.005424356
48.71702904,483.6615872,-0.025964628
48.7380757,483.2796193,-0.045855815
48.75912235,482.51501,-0.064890881
48.78016901,481.0339111,-0.08287531
48.80121566,479.577054,-0.099627866
48.82226232,476.8734691,-0.114981318
48.84330898,473.7370658,-0.128783182
48.86435563,472.1727312,-0.140896489
48.88540229,469.8748738,-0.151200579
48.90644895,465.310697,-0.159591933
48.9274956,460.5299197,-0.165985032
48.94854226,456.7412777,-0.170313229
48.96958891,453.2305499,-0.172529612
48.99063557,448.220523,-0.172607844
49.01168223,442.6328543,-0.170542941
49.03272888,437.0281981,-0.16635197
49.05377554,431.3340488,-0.160074636
49.0748222,425.3003523,-0.151773713
49.09586885,418.9914074,-0.141535308
49.11691551,412.5744262,-0.129468912
49.13796216,406.0355632,-0.115707197
49.15900882,399.2837404,-0.100405539
49.18005548,392.3465938,-0.083741214
49.20110213,385.3553035,-0.065912245
49.22214879,378.4244403,-0.047135858
49.24319544,371.6296633,-0.027646532
49.2642421,365.0735069,-0.007693625
49.28528876,358.8959706,0.012461412
49.30633541,353.1699526,0.03254823
49.32738207,347.7590153,0.052291137
49.34842873,342.2875467,0.071412966
49.36947538,336.2985202,0.089639196
49.39052204,331.0126149,0.106702254
49.41156869,325.1277114,0.122345904
49.43261535,318.617559,0.136329653
49.45366201,311.4262222,0.148433074
49.47470866,303.4113754,0.158459963
49.49575532,294.3392129,0.166242233
49.52133046,283.9255105,0.188440396
49.54690559,272.0577807,0.191720641
49.57248073,259.0469362,0.190922324
49.59805587,245.4899711,0.186010649
49.62363101,231.8141393,0.177048366
49.64920614,221.2986029,0.164202913
49.67478128,210.9044389,0.147742777
49.70035642,203.7691884,0.128030742
49.72593155,197.8725289,0.10551435
49.75150669,194.0737099,0.08071307
49.77708183,192.6793114,0.054202565
49.80265697,192.9600806,0.026597367
49.8282321,193.2795898,-0.001466692
49.85380724,191.9412892,-0.029349365
49.87938238,188.2195483,-0.05642176
49.90495751,182.820064,-0.082080793
49.93053265,177.4074071,-0.105762243
49.95610779,173.5343262,-0.126952537
49.98168293,171.7325883,-0.145199434
50.00725806,171.2362672,-0.160121684
50.0328332,170.5979695,-0.171417441
50.05840834,168.4260532,-0.178871033
50.08398347,164.7755838,-0.182357573
50.10955861,160.7112711,-0.181844974
50.13513375,157.3474983,-0.177393092
50.16070889,155.1425502,-0.169149938
50.18628402,153.7900517,-0.15734522
50.21185916,152.5962278,-0.142281749
50.2374343,150.993937,-0.12432543
50.26300943,148.8658525,-0.10389461
50.28858457,146.5318973,-0.081449435
50.31415971,144.4797905,-0.057481654
50.33973485,143.0626553,-0.032505064
50.36530998,142.3657448,-0.007046518
50.39088512,142.2753578,0.018362756
50.41646026,142.626106,0.043195853
50.44203539,143.2905864,0.066939177
50.46761053,144.1800813,0.089101846
50.49318567,145.2185439,0.10922545
50.51876081,146.3442321,0.126893877
50.54433594,147.5232826,0.141742815
50.56991108,148.7342758,0.153468432
50.59548622,149.9282614,0.16183477
50.62106135,151.0121521,0.166679487
50.64663649,151.8832439,0.167917718
50.67221163,152.4840722,0.165543968
50.69778677,152.8215312,0.159632098
50.7233619,152.9307315,0.15033351
50.74893704,152.8198618,0.137873687
50.77451218,152.448381,0.12254719
50.80008731,151.7552818,0.104711204
50.82566245,150.436136,0.084777638
50.85123759,148.6330612,0.063203811
50.87681273,146.4191796,0.040481775
50.90238786,143.8348505,0.017126426
50.927963,140.8732049,-0.00633734
50.95353814,137.5231166,-0.029388019
50.97911327,133.8131499,-0.051520914
51.00468841,129.8115033,-0.072260991
51.03026355,125.590457,-0.091174577
51.05583869,121.1974213,-0.107879387
51.08141382,116.65922,-0.122052468
51.10698896,112.0076546,-0.133435848
51.1325641,107.2957221,-0.141839869
51.15813923,102.589476,-0.147144304
51.18371437,97.94783556,-0.149297562
51.20928951,93.41203217,-0.148314301
51.23486465,89.01223521,-0.144271821
51.26043978,84.78029898,-0.137305578
51.28601492,80.75396685,-0.127604103
51.31159006,76.96954991,-0.115403525
51.33716519,73.45217127,-0.100981858
51.36274033,70.21318944,-0.084653105
51.38831547,67.25545903,-0.066761248
